1.1464399092970523	1.1464399092970523	
1.3348299319727892	1.3348299319727892	
1.6580498866213154	1.6580498866213154	
1.8464399092970523	1.8464399092970523	
2.558049886621315	2.558049886621315	
2.9696598639455782	2.9696598639455782	
3.734829931972789	3.734829931972789	
4.081269841269841	4.081269841269841	
4.269659863945578	4.269659863945578	
4.792879818594105	4.792879818594105	
5.192879818594104	5.192879818594104	
5.534829931972789	5.534829931972789	
6.6696598639455775	6.6696598639455775	
7.046439909297052	7.046439909297052	
7.234829931972789	7.234829931972789	
7.758049886621316	7.758049886621316	
8.134829931972789	8.134829931972789	
8.458049886621316	8.458049886621316	
8.846439909297052	8.846439909297052	
9.534829931972789	9.534829931972789	
9.758049886621315	9.758049886621315	
9.958049886621316	9.958049886621316	
10.158049886621315	10.158049886621315	
10.481269841269842	10.481269841269842	
10.681269841269842	10.681269841269842	
11.058049886621315	11.058049886621315	
11.392879818594105	11.392879818594105	
11.43482993197279	11.43482993197279	
11.569659863945578	11.569659863945578	
11.781269841269841	11.781269841269841	
12.634829931972789	12.634829931972789	
13.134829931972789	13.134829931972789	
13.458049886621316	13.458049886621316	
13.634829931972789	13.634829931972789	
13.93482993197279	13.93482993197279	
14.692879818594104	14.692879818594104	
15.458049886621316	15.458049886621316	
15.646439909297051	15.646439909297051	
15.992879818594105	15.992879818594105	
16.53482993197279	16.53482993197279	
16.83482993197279	16.83482993197279	
17.646439909297055	17.646439909297055	
18.36965986394558	18.36965986394558	
18.558049886621315	18.558049886621315	
18.86965986394558	18.86965986394558	
19.134829931972792	19.134829931972792	
19.43482993197279	19.43482993197279	
19.78126984126984	19.78126984126984	
20.546439909297053	20.546439909297053	
21.28126984126984	21.28126984126984	
21.458049886621314	21.458049886621314	
21.634829931972792	21.634829931972792	
21.73482993197279	21.73482993197279	
22.146439909297055	22.146439909297055	
22.33482993197279	22.33482993197279	
22.68126984126984	22.68126984126984	
23.33482993197279	23.33482993197279	
23.758049886621315	23.758049886621315	
24.069659863945578	24.069659863945578	
24.44643990929705	24.44643990929705	
24.646439909297055	24.646439909297055	
25.16965986394558	25.16965986394558	
25.53482993197279	25.53482993197279	
25.88126984126984	25.88126984126984	
26.192879818594104	26.192879818594104	
26.546439909297053	26.546439909297053	
26.86965986394558	26.86965986394558	
27.23482993197279	27.23482993197279	
27.58126984126984	27.58126984126984	
27.94643990929705	27.94643990929705	
28.292879818594102	28.292879818594102	
28.646439909297055	28.646439909297055	
28.9928798185941	28.9928798185941	
29.346439909297054	29.346439909297054	
29.646439909297055	29.646439909297055	
30.058049886621315	30.058049886621315	
30.23482993197279	30.23482993197279	
30.346439909297054	30.346439909297054	
30.746439909297052	30.746439909297052	
31.03482993197279	31.03482993197279	
31.43482993197279	31.43482993197279	
31.73482993197279	31.73482993197279	
32.15804988662131	32.15804988662131	
32.53482993197279	32.53482993197279	
32.84643990929705	32.84643990929705	
33.03482993197279	33.03482993197279	
33.23482993197279	33.23482993197279	
33.55804988662131	33.55804988662131	
33.934829931972786	33.934829931972786	
34.181269841269845	34.181269841269845	
34.434829931972786	34.434829931972786	
34.65804988662131	34.65804988662131	
35.38126984126984	35.38126984126984	
35.55804988662131	35.55804988662131	
35.73482993197279	35.73482993197279	
35.934829931972786	35.934829931972786	
36.269659863945584	36.269659863945584	
36.48126984126984	36.48126984126984	
36.834829931972784	36.834829931972784	
37.03482993197279	37.03482993197279	
37.14643990929705	37.14643990929705	
37.53482993197279	37.53482993197279	
38.24643990929705	38.24643990929705	
38.53482993197279	38.53482993197279	
38.63482993197279	38.63482993197279	
38.79287981859411	38.79287981859411	
39.23482993197279	39.23482993197279	
39.334829931972784	39.334829931972784	
39.63482993197279	39.63482993197279	
39.834829931972784	39.834829931972784	
39.95804988662131	39.95804988662131	
40.03482993197279	40.03482993197279	
40.38126984126984	40.38126984126984	
41.13482993197279	41.13482993197279	
41.46965986394558	41.46965986394558	
41.64643990929705	41.64643990929705	
41.96965986394558	41.96965986394558	
42.15804988662131	42.15804988662131	
42.492879818594105	42.492879818594105	
42.85804988662131	42.85804988662131	
43.23482993197279	43.23482993197279	
43.94643990929705	43.94643990929705	
44.23482993197279	44.23482993197279	
44.334829931972784	44.334829931972784	
44.492879818594105	44.492879818594105	
45.03482993197279	45.03482993197279	
45.16965986394558	45.16965986394558	
45.3928798185941	45.3928798185941	
45.434829931972786	45.434829931972786	
