3.034829931972789	3.034829931972789	
5.569659863945578	5.569659863945578	
7.958049886621316	7.958049886621316	
8.034829931972789	8.034829931972789	
10.381269841269843	10.381269841269843	
12.769659863945577	12.769659863945577	
15.192879818594104	15.192879818594104	
17.634829931972792	17.634829931972792	
19.969659863945576	19.969659863945576	
22.43482993197279	22.43482993197279	
24.792879818594102	24.792879818594102	
27.158049886621317	27.158049886621317	
29.569659863945578	29.569659863945578	
32.04643990929705	32.04643990929705	
34.3928798185941	34.3928798185941	
36.769659863945584	36.769659863945584	
39.16965986394558	39.16965986394558	
41.56965986394558	41.56965986394558	
43.98126984126984	43.98126984126984	
46.434829931972786	46.434829931972786	
48.74643990929705	48.74643990929705	
